date_time,holiday,temp,clouds_all,weather_main,traffic_volume,weekday,hour,month
2017-02-07 21:00:00,no holiday,264.51,5,Clear,2264,1,Night,2
2017-02-07 22:00:00,no holiday,263.72,75,Clouds,1570,1,Night,2
2017-02-07 23:00:00,no holiday,262.59,75,Clouds,954,1,Night,2
2017-02-08 00:00:00,no holiday,261.97,75,Snow,739,2,Late Night,2
2017-02-08 01:00:00,no holiday,261.09,1,Snow,561,2,Late Night,2
2017-02-08 02:00:00,no holiday,260.09,1,Clear,407,2,Late Night,2
2017-02-08 03:00:00,no holiday,259.16,1,Clear,387,2,Late Night,2
2017-02-08 04:00:00,no holiday,258.22,1,Clear,914,2,Early Morning,2
2017-02-08 05:00:00,no holiday,256.83,1,Clear,2833,2,Early Morning,2
2017-02-08 06:00:00,no holiday,256.09,1,Clear,5795,2,Early Morning,2
2017-02-08 07:00:00,no holiday,255.66,1,Clear,6785,2,Early Morning,2
2017-02-08 08:00:00,no holiday,255.09,40,Clouds,6115,2,Morning,2
2017-02-08 09:00:00,no holiday,255.35,40,Clouds,5033,2,Morning,2
2017-02-08 10:00:00,no holiday,256.08,20,Clouds,4141,2,Morning,2
2017-02-08 11:00:00,no holiday,257.46,20,Haze,4703,2,Morning,2
2017-02-08 12:00:00,no holiday,259.08,1,Clear,4825,2,Afternoon,2
2017-02-08 13:00:00,no holiday,260.21,5,Clear,4725,2,Afternoon,2
2017-02-08 14:00:00,no holiday,261.15,1,Clear,5072,2,Afternoon,2
2017-02-08 15:00:00,no holiday,262.02,20,Clouds,5715,2,Afternoon,2
2017-02-08 16:00:00,no holiday,262.47,1,Clear,6620,2,Evening,2
2017-02-08 17:00:00,no holiday,262.59,5,Clear,6546,2,Evening,2
2017-02-08 18:00:00,no holiday,261.59,8,Clear,4966,2,Evening,2
2017-02-08 19:00:00,no holiday,261.16,40,Clouds,3398,2,Evening,2
2017-02-08 20:00:00,no holiday,260.42,90,Clouds,2706,2,Night,2
2017-02-08 21:00:00,no holiday,260.42,40,Clouds,2819,2,Night,2
2017-02-08 22:00:00,no holiday,260.02,1,Clear,3925,2,Night,2
2017-02-08 23:00:00,no holiday,259.62,1,Clear,1237,2,Night,2
2017-02-09 00:00:00,no holiday,259.36,1,Clear,602,3,Late Night,2
2017-02-09 01:00:00,no holiday,259.16,1,Clear,355,3,Late Night,2
2017-02-09 02:00:00,no holiday,258.29,1,Clear,292,3,Late Night,2
2017-02-09 03:00:00,no holiday,257.42,1,Clear,342,3,Late Night,2
2017-02-09 04:00:00,no holiday,257.15,1,Clear,878,3,Early Morning,2
2017-02-09 05:00:00,no holiday,256.82,1,Clear,2731,3,Early Morning,2
2017-02-09 06:00:00,no holiday,256.49,1,Clear,5706,3,Early Morning,2
2017-02-09 07:00:00,no holiday,256.29,1,Clear,6630,3,Early Morning,2
2017-02-09 08:00:00,no holiday,256.02,5,Clear,5886,3,Morning,2
2017-02-09 09:00:00,no holiday,257.15,5,Clear,5121,3,Morning,2
2017-02-09 10:00:00,no holiday,258.22,1,Clear,4527,3,Morning,2
2017-02-09 11:00:00,no holiday,260.02,1,Clear,4789,3,Morning,2
2017-02-09 12:00:00,no holiday,261.65,1,Clear,4864,3,Afternoon,2
2017-02-09 13:00:00,no holiday,263.21,1,Clear,4959,3,Afternoon,2
2017-02-09 14:00:00,no holiday,264.61,1,Clear,5327,3,Afternoon,2
2017-02-09 15:00:00,no holiday,265.68,5,Clear,5977,3,Afternoon,2
2017-02-09 16:00:00,no holiday,266.08,5,Clear,6594,3,Evening,2
2017-02-09 17:00:00,no holiday,266.58,1,Clear,6168,3,Evening,2
2017-02-09 18:00:00,no holiday,265.53,40,Clouds,4828,3,Evening,2
2017-02-09 19:00:00,no holiday,265.58,75,Clouds,3397,3,Evening,2
2017-02-09 20:00:00,no holiday,265.72,40,Clouds,2931,3,Night,2
2017-02-09 21:00:00,no holiday,265.9,90,Clouds,2765,3,Night,2
2017-02-09 22:00:00,no holiday,266.41,75,Clouds,2020,3,Night,2
2017-02-09 23:00:00,no holiday,266.55,75,Clouds,1158,3,Night,2
2017-02-10 00:00:00,no holiday,266.79,90,Clouds,590,4,Late Night,2
2017-02-10 01:00:00,no holiday,267.02,90,Clouds,393,4,Late Night,2
2017-02-10 02:00:00,no holiday,267.02,90,Clouds,303,4,Late Night,2
2017-02-10 03:00:00,no holiday,267.08,1,Clear,340,4,Late Night,2
2017-02-10 04:00:00,no holiday,266.79,1,Clear,874,4,Early Morning,2
2017-02-10 05:00:00,no holiday,266.9,1,Clear,2750,4,Early Morning,2
2017-02-10 06:00:00,no holiday,267.27,1,Clear,5684,4,Early Morning,2
2017-02-10 07:00:00,no holiday,267.46,1,Clear,6474,4,Early Morning,2
2017-02-10 08:00:00,no holiday,267.61,1,Clear,5710,4,Morning,2
2017-02-10 09:00:00,no holiday,268.33,1,Clear,4795,4,Morning,2
2017-02-10 10:00:00,no holiday,269.71,1,Clear,4203,4,Morning,2
2017-02-10 11:00:00,no holiday,271.15,1,Clear,4464,4,Morning,2
2017-02-10 12:00:00,no holiday,273.39,75,Clouds,4664,4,Afternoon,2
2017-02-10 13:00:00,no holiday,275.27,40,Clouds,4622,4,Afternoon,2
2017-02-10 14:00:00,no holiday,277.02,40,Clouds,4989,4,Afternoon,2
2017-02-10 15:00:00,no holiday,278.58,40,Clouds,5670,4,Afternoon,2
2017-02-10 16:00:00,no holiday,279.61,1,Clear,6566,4,Evening,2
2017-02-10 17:00:00,no holiday,279.55,1,Clear,6124,4,Evening,2
2017-02-10 18:00:00,no holiday,278.78,40,Clouds,4694,4,Evening,2
2017-02-10 19:00:00,no holiday,277.96,75,Clouds,3186,4,Evening,2
2017-02-10 20:00:00,no holiday,277.59,1,Clear,2646,4,Night,2
2017-02-10 21:00:00,no holiday,278.08,75,Clouds,2487,4,Night,2
2017-02-10 22:00:00,no holiday,278.4,1,Clear,2242,4,Night,2
2017-02-10 23:00:00,no holiday,278.72,1,Clear,1069,4,Night,2
2017-02-11 00:00:00,no holiday,278.36,1,Clear,1197,5,Late Night,2
2017-02-11 01:00:00,no holiday,277.89,1,Clear,788,5,Late Night,2
2017-02-11 02:00:00,no holiday,277.69,40,Clouds,538,5,Late Night,2
2017-02-11 03:00:00,no holiday,277.35,1,Clear,334,5,Late Night,2
2017-02-11 04:00:00,no holiday,276.69,1,Clear,265,5,Early Morning,2
2017-02-11 05:00:00,no holiday,276.22,1,Clear,460,5,Early Morning,2
2017-02-11 06:00:00,no holiday,275.69,1,Clear,875,5,Early Morning,2
2017-02-11 07:00:00,no holiday,275.22,90,Clouds,1249,5,Early Morning,2
2017-02-11 08:00:00,no holiday,274.76,90,Clouds,2098,5,Morning,2
2017-02-11 09:00:00,no holiday,274.75,75,Clouds,3155,5,Morning,2
2017-02-11 10:00:00,no holiday,275.42,1,Clear,4247,5,Morning,2
2017-02-11 11:00:00,no holiday,275.73,1,Clear,4645,5,Morning,2
2017-02-11 12:00:00,no holiday,276.75,1,Clear,5020,5,Afternoon,2
2017-02-11 13:00:00,no holiday,277.36,1,Clear,4928,5,Afternoon,2
2017-02-11 14:00:00,no holiday,278.35,1,Clear,4986,5,Afternoon,2
2017-02-11 15:00:00,no holiday,278.88,1,Clear,4815,5,Afternoon,2
2017-02-11 16:00:00,no holiday,278.51,40,Clouds,4760,5,Evening,2
2017-02-11 17:00:00,no holiday,278.01,40,Clouds,4984,5,Evening,2
2017-02-11 18:00:00,no holiday,277.16,90,Clouds,4739,5,Evening,2
2017-02-11 19:00:00,no holiday,276.4,90,Clouds,3605,5,Evening,2
2017-02-11 20:00:00,no holiday,275.95,90,Clouds,2862,5,Night,2
2017-02-11 21:00:00,no holiday,275.82,90,Drizzle,2835,5,Night,2
2017-02-11 21:00:00,no holiday,275.82,90,Rain,2835,5,Night,2
2017-02-11 22:00:00,no holiday,275.75,90,Rain,2489,5,Night,2
2017-02-11 22:00:00,no holiday,275.75,90,Drizzle,2489,5,Night,2
2017-02-11 23:00:00,no holiday,275.84,1,Rain,1822,5,Night,2
2017-02-11 23:00:00,no holiday,275.84,1,Drizzle,1822,5,Night,2
2017-02-11 23:00:00,no holiday,275.84,1,Mist,1822,5,Night,2
2017-02-12 00:00:00,no holiday,275.88,40,Rain,1196,6,Late Night,2
2017-02-12 00:00:00,no holiday,275.88,40,Mist,1196,6,Late Night,2
2017-02-12 00:00:00,no holiday,275.88,40,Drizzle,1196,6,Late Night,2
2017-02-12 01:00:00,no holiday,275.88,40,Drizzle,829,6,Late Night,2
2017-02-12 01:00:00,no holiday,275.88,40,Mist,829,6,Late Night,2
2017-02-12 01:00:00,no holiday,275.88,40,Rain,829,6,Late Night,2
2017-02-12 02:00:00,no holiday,276.15,1,Drizzle,538,6,Late Night,2
2017-02-12 02:00:00,no holiday,276.15,1,Mist,538,6,Late Night,2
2017-02-12 03:00:00,no holiday,275.72,1,Drizzle,334,6,Late Night,2
2017-02-12 04:00:00,no holiday,275.55,90,Clouds,265,6,Early Morning,2
2017-02-12 05:00:00,no holiday,274.75,40,Clouds,429,6,Early Morning,2
2017-02-12 06:00:00,no holiday,273.22,1,Clear,774,6,Early Morning,2
2017-02-12 07:00:00,no holiday,271.95,1,Clear,1084,6,Early Morning,2
2017-02-12 08:00:00,no holiday,271.35,1,Clear,1789,6,Morning,2
2017-02-12 09:00:00,no holiday,271.36,5,Clear,2666,6,Morning,2
2017-02-12 10:00:00,no holiday,272.42,1,Clear,3517,6,Morning,2
2017-02-12 11:00:00,no holiday,273.42,5,Clear,3952,6,Morning,2
2017-02-12 12:00:00,no holiday,274.42,1,Clear,4297,6,Afternoon,2
2017-02-12 13:00:00,no holiday,275.28,1,Clear,4679,6,Afternoon,2
2017-02-12 14:00:00,no holiday,275.88,1,Clear,4538,6,Afternoon,2
2017-02-12 15:00:00,no holiday,276.4,1,Clear,4342,6,Afternoon,2
2017-02-12 16:00:00,no holiday,276.87,1,Clear,4775,6,Evening,2
2017-02-12 17:00:00,no holiday,276.53,1,Clear,5766,6,Evening,2
2017-02-12 18:00:00,no holiday,275.53,1,Clear,3964,6,Evening,2
2017-02-12 19:00:00,no holiday,274.75,1,Clear,3168,6,Evening,2
2017-02-12 20:00:00,no holiday,273.53,1,Clear,2631,6,Night,2
2017-02-12 21:00:00,no holiday,273.02,1,Clear,2208,6,Night,2
2017-02-12 22:00:00,no holiday,271.84,1,Clear,1723,6,Night,2
2017-02-12 23:00:00,no holiday,271.49,1,Clear,1069,6,Night,2
2017-02-13 00:00:00,no holiday,270.96,1,Clear,645,0,Late Night,2
2017-02-13 01:00:00,no holiday,271.02,1,Clear,402,0,Late Night,2
2017-02-13 02:00:00,no holiday,270.81,1,Clear,324,0,Late Night,2
2017-02-13 03:00:00,no holiday,270.58,1,Clear,368,0,Late Night,2
2017-02-13 04:00:00,no holiday,270.34,1,Clear,869,0,Early Morning,2
2017-02-13 05:00:00,no holiday,270.58,1,Clear,2703,0,Early Morning,2
2017-02-13 06:00:00,no holiday,270.21,1,Clear,5717,0,Early Morning,2
2017-02-13 07:00:00,no holiday,270.55,1,Clear,6643,0,Early Morning,2
2017-02-13 08:00:00,no holiday,271.02,1,Clear,6255,0,Morning,2
2017-02-13 09:00:00,no holiday,272.75,1,Clear,4943,0,Morning,2
2017-02-13 10:00:00,no holiday,275.08,1,Clear,4447,0,Morning,2
2017-02-13 11:00:00,no holiday,276.75,1,Clear,4558,0,Morning,2
2017-02-13 12:00:00,no holiday,278.42,1,Clear,4627,0,Afternoon,2
2017-02-13 13:00:00,no holiday,278.95,1,Clear,4794,0,Afternoon,2
2017-02-13 14:00:00,no holiday,279.82,1,Clear,4930,0,Afternoon,2
2017-02-13 15:00:00,no holiday,280.65,1,Clear,5568,0,Afternoon,2
2017-02-14 01:00:00,no holiday,271.815,0,Clear,332,1,Late Night,2
2017-02-14 02:00:00,no holiday,270.536,0,Clear,266,1,Late Night,2
2017-02-14 03:00:00,no holiday,270.536,0,Clear,322,1,Late Night,2
2017-02-14 04:00:00,no holiday,270.536,0,Clear,831,1,Early Morning,2
2017-02-14 05:00:00,no holiday,269.822,0,Clear,2746,1,Early Morning,2
2017-02-14 06:00:00,no holiday,269.822,0,Clear,5774,1,Early Morning,2
2017-02-14 07:00:00,no holiday,269.822,0,Clear,6355,1,Early Morning,2
2017-02-14 08:00:00,no holiday,272.061,24,Clouds,6003,1,Morning,2
2017-02-14 09:00:00,no holiday,273.16700000000003,0,Clear,5153,1,Morning,2
2017-02-14 10:00:00,no holiday,273.16700000000003,0,Clear,4395,1,Morning,2
2017-02-14 11:00:00,no holiday,277.353,8,Clear,4650,1,Morning,2
2017-02-14 12:00:00,no holiday,277.353,8,Clear,4915,1,Afternoon,2
2017-02-14 13:00:00,no holiday,277.353,8,Clear,4811,1,Afternoon,2
2017-02-14 14:00:00,no holiday,275.46,36,Clouds,5098,1,Afternoon,2
2017-02-14 15:00:00,no holiday,275.46,36,Clouds,5892,1,Afternoon,2
2017-02-14 16:00:00,no holiday,275.46,36,Clouds,6530,1,Evening,2
2017-02-14 17:00:00,no holiday,271.087,0,Clear,6093,1,Evening,2
2017-02-14 18:00:00,no holiday,271.087,0,Clear,4734,1,Evening,2
2017-02-14 19:00:00,no holiday,271.087,0,Clear,3376,1,Evening,2
2017-02-14 20:00:00,no holiday,268.832,0,Clear,2715,1,Night,2
2017-02-14 21:00:00,no holiday,268.832,0,Clear,3111,1,Night,2
2017-02-14 22:00:00,no holiday,268.832,0,Clear,3604,1,Night,2
2017-02-14 23:00:00,no holiday,267.254,0,Clear,1296,1,Night,2
2017-02-15 00:00:00,no holiday,267.254,0,Clear,671,2,Late Night,2
2017-02-15 01:00:00,no holiday,267.254,0,Clear,368,2,Late Night,2
2017-02-15 02:00:00,no holiday,265.42900000000003,0,Clear,287,2,Late Night,2
2017-02-15 03:00:00,no holiday,265.42900000000003,0,Clear,335,2,Late Night,2
2017-02-15 04:00:00,no holiday,265.42900000000003,0,Clear,884,2,Early Morning,2
2017-02-15 05:00:00,no holiday,263.79200000000003,0,Clear,2731,2,Early Morning,2
2017-02-15 06:00:00,no holiday,263.79200000000003,0,Clear,5810,2,Early Morning,2
2017-02-15 07:00:00,no holiday,263.79200000000003,0,Clear,6830,2,Early Morning,2
2017-02-15 08:00:00,no holiday,264.896,8,Clear,6036,2,Morning,2
2017-02-15 09:00:00,no holiday,264.896,8,Clear,5176,2,Morning,2
2017-02-15 10:00:00,no holiday,265.191,0,Clear,4440,2,Morning,2
2017-02-15 11:00:00,no holiday,270.55,0,Clear,4703,2,Morning,2
2017-02-15 12:00:00,no holiday,270.55,0,Clear,4880,2,Afternoon,2
2017-02-15 13:00:00,no holiday,270.55,0,Clear,4873,2,Afternoon,2
2017-02-15 14:00:00,no holiday,273.939,0,Clear,5206,2,Afternoon,2
2017-02-15 15:00:00,no holiday,273.939,0,Clear,5605,2,Afternoon,2
2017-02-15 16:00:00,no holiday,273.939,0,Clear,6601,2,Evening,2
2017-02-15 17:00:00,no holiday,271.341,8,Clear,6093,2,Evening,2
2017-02-15 18:00:00,no holiday,271.341,8,Clear,4844,2,Evening,2
2017-02-15 19:00:00,no holiday,271.341,8,Clear,3502,2,Evening,2
2017-02-15 20:00:00,no holiday,267.775,0,Clear,2844,2,Night,2
2017-02-15 21:00:00,no holiday,267.775,0,Clear,2727,2,Night,2
2017-02-15 22:00:00,no holiday,267.775,0,Clear,1722,2,Night,2
2017-02-15 23:00:00,no holiday,267.785,0,Clear,1050,2,Night,2
2017-02-16 00:00:00,no holiday,267.785,0,Clear,711,3,Late Night,2
2017-02-16 01:00:00,no holiday,267.785,0,Clear,504,3,Late Night,2
2017-02-16 02:00:00,no holiday,268.039,8,Clear,418,3,Late Night,2
2017-02-16 03:00:00,no holiday,268.039,8,Clear,468,3,Late Night,2
2017-02-16 04:00:00,no holiday,268.039,8,Clear,933,3,Early Morning,2
2017-02-16 05:00:00,no holiday,268.381,24,Clouds,2755,3,Early Morning,2
2017-02-16 06:00:00,no holiday,268.381,24,Clouds,5721,3,Early Morning,2
2017-02-16 07:00:00,no holiday,268.381,24,Clouds,6888,3,Early Morning,2
2017-02-16 08:00:00,no holiday,270.471,20,Clouds,6137,3,Morning,2
2017-02-16 09:00:00,no holiday,270.471,20,Clouds,5040,3,Morning,2
2017-02-16 10:00:00,no holiday,270.471,20,Clouds,4510,3,Morning,2
2017-02-16 11:00:00,no holiday,276.269,68,Clouds,4739,3,Morning,2
2017-02-16 12:00:00,no holiday,276.269,68,Clouds,4864,3,Afternoon,2
2017-02-16 13:00:00,no holiday,276.269,68,Clouds,5039,3,Afternoon,2
2017-02-16 14:00:00,no holiday,279.555,76,Clouds,5365,3,Afternoon,2
2017-02-16 15:00:00,no holiday,279.555,76,Clouds,5681,3,Afternoon,2
2017-02-16 16:00:00,no holiday,279.555,76,Clouds,6564,3,Evening,2
2017-02-16 17:00:00,no holiday,276.83,20,Clouds,6273,3,Evening,2
2017-02-16 18:00:00,no holiday,276.83,20,Clouds,4663,3,Evening,2
2017-02-16 19:00:00,no holiday,276.83,20,Clouds,3399,3,Evening,2
2017-02-16 20:00:00,no holiday,273.774,12,Clouds,2934,3,Night,2
2017-02-16 21:00:00,no holiday,273.774,12,Clouds,3283,3,Night,2
2017-02-16 22:00:00,no holiday,273.774,12,Clouds,3751,3,Night,2
2017-02-16 23:00:00,no holiday,272.589,0,Clear,1319,3,Night,2
2017-02-17 00:00:00,no holiday,272.589,0,Clear,692,4,Late Night,2
2017-02-17 01:00:00,no holiday,272.589,0,Clear,402,4,Late Night,2
2017-02-17 02:00:00,no holiday,270.756,0,Clear,325,4,Late Night,2
2017-02-17 03:00:00,no holiday,270.756,0,Clear,349,4,Late Night,2
2017-02-17 04:00:00,no holiday,270.756,0,Clear,828,4,Early Morning,2
2017-02-17 05:00:00,no holiday,269.97900000000004,0,Clear,2577,4,Early Morning,2
2017-02-17 06:00:00,no holiday,269.97900000000004,0,Clear,5465,4,Early Morning,2
2017-02-17 07:00:00,no holiday,269.97900000000004,0,Clear,6370,4,Early Morning,2
2017-02-17 08:00:00,no holiday,275.153,0,Clear,5960,4,Morning,2
2017-02-17 09:00:00,no holiday,275.153,0,Clear,5207,4,Morning,2
2017-02-17 10:00:00,no holiday,276.411,0,Clear,4841,4,Morning,2
2017-02-17 11:00:00,no holiday,286.372,0,Clear,5259,4,Morning,2
2017-02-17 12:00:00,no holiday,286.372,0,Clear,5385,4,Afternoon,2
2017-02-17 13:00:00,no holiday,286.372,0,Clear,5351,4,Afternoon,2
2017-02-17 14:00:00,no holiday,288.567,0,Clear,5474,4,Afternoon,2
2017-02-17 15:00:00,no holiday,288.567,0,Clear,5955,4,Afternoon,2
2017-02-17 16:00:00,no holiday,288.567,0,Clear,6571,4,Evening,2
2017-02-17 17:00:00,no holiday,283.808,0,Clear,5633,4,Evening,2
2017-02-17 18:00:00,no holiday,283.808,0,Clear,5000,4,Evening,2
2017-02-17 19:00:00,no holiday,283.808,0,Clear,3915,4,Evening,2
2017-02-17 20:00:00,no holiday,279.514,8,Clear,3199,4,Night,2
2017-02-17 21:00:00,no holiday,279.514,8,Clear,3124,4,Night,2
2017-02-17 22:00:00,no holiday,279.514,8,Clear,2576,4,Night,2
2017-02-17 23:00:00,no holiday,276.608,0,Clear,1813,4,Night,2
2017-02-18 00:00:00,no holiday,276.608,0,Clear,1230,5,Late Night,2
2017-02-18 01:00:00,no holiday,276.608,0,Clear,749,5,Late Night,2
2017-02-18 02:00:00,no holiday,274.666,0,Clear,610,5,Late Night,2
2017-02-18 03:00:00,no holiday,274.666,0,Clear,369,5,Late Night,2
2017-02-18 04:00:00,no holiday,274.666,0,Clear,380,5,Early Morning,2
2017-02-18 05:00:00,no holiday,272.936,0,Clear,608,5,Early Morning,2
2017-02-18 06:00:00,no holiday,272.936,0,Clear,1179,5,Early Morning,2
2017-02-18 07:00:00,no holiday,272.936,0,Clear,1952,5,Early Morning,2
2017-02-18 08:00:00,no holiday,274.941,0,Clear,3050,5,Morning,2
2017-02-18 09:00:00,no holiday,274.941,0,Clear,3754,5,Morning,2
2017-02-18 10:00:00,no holiday,276.276,24,Clouds,4329,5,Morning,2
2017-02-18 11:00:00,no holiday,283.492,8,Clear,4663,5,Morning,2
2017-02-18 12:00:00,no holiday,283.492,8,Clear,5114,5,Afternoon,2
2017-02-18 13:00:00,no holiday,283.492,8,Clear,5114,5,Afternoon,2
2017-02-18 14:00:00,no holiday,286.77,0,Clear,5255,5,Afternoon,2
2017-02-18 15:00:00,no holiday,286.77,0,Clear,4719,5,Afternoon,2
2017-02-18 16:00:00,no holiday,286.77,0,Clear,4912,5,Evening,2
2017-02-18 17:00:00,no holiday,282.231,32,Clouds,4871,5,Evening,2
2017-02-18 18:00:00,no holiday,282.231,32,Clouds,4525,5,Evening,2
2017-02-18 19:00:00,no holiday,282.231,32,Clouds,3742,5,Evening,2
2017-02-18 20:00:00,no holiday,276.249,20,Clouds,2887,5,Night,2
2017-02-18 21:00:00,no holiday,276.249,20,Clouds,3219,5,Night,2
2017-02-18 22:00:00,no holiday,276.249,20,Clouds,4272,5,Night,2
2017-02-18 23:00:00,no holiday,274.17,8,Clear,2177,5,Night,2
2017-02-19 00:00:00,no holiday,274.17,8,Clear,1587,6,Late Night,2
2017-02-19 01:00:00,no holiday,274.17,8,Clear,952,6,Late Night,2
2017-02-19 02:00:00,no holiday,272.296,12,Clouds,814,6,Late Night,2
2017-02-19 03:00:00,no holiday,272.296,12,Clouds,453,6,Late Night,2
2017-02-19 04:00:00,no holiday,272.296,12,Clouds,402,6,Early Morning,2
2017-02-19 05:00:00,no holiday,272.135,36,Clouds,566,6,Early Morning,2
2017-02-19 06:00:00,no holiday,272.135,36,Clouds,983,6,Early Morning,2
2017-02-19 07:00:00,no holiday,272.135,36,Clouds,1293,6,Early Morning,2
2017-02-19 08:00:00,no holiday,277.671,64,Clouds,2001,6,Morning,2
2017-02-19 09:00:00,no holiday,277.671,64,Clouds,2925,6,Morning,2
2017-02-19 10:00:00,no holiday,277.671,64,Clouds,3722,6,Morning,2
2017-02-19 11:00:00,no holiday,286.724,20,Clouds,4179,6,Morning,2
2017-02-19 12:00:00,no holiday,286.724,20,Clouds,4608,6,Afternoon,2
2017-02-19 13:00:00,no holiday,286.724,20,Clouds,4821,6,Afternoon,2
2017-02-19 14:00:00,no holiday,287.865,68,Clouds,4813,6,Afternoon,2
2017-02-19 15:00:00,no holiday,287.865,68,Clouds,4808,6,Afternoon,2
2017-02-19 16:00:00,no holiday,287.865,68,Clouds,5012,6,Evening,2
2017-02-19 17:00:00,no holiday,286.267,88,Clouds,4566,6,Evening,2
2017-02-19 18:00:00,no holiday,286.267,88,Clouds,3843,6,Evening,2
2017-02-19 19:00:00,no holiday,286.267,88,Clouds,3109,6,Evening,2
2017-02-19 20:00:00,no holiday,285.215,48,Clouds,2516,6,Night,2
2017-02-19 21:00:00,no holiday,285.215,48,Clouds,2263,6,Night,2
2017-02-19 22:00:00,no holiday,285.215,48,Clouds,1580,6,Night,2
2017-02-19 23:00:00,no holiday,285.059,68,Clouds,1030,6,Night,2
2017-02-20 00:00:00,yes holiday,285.059,68,Clouds,629,0,Late Night,2
2017-02-20 01:00:00,no holiday,285.059,68,Clouds,377,0,Late Night,2
2017-02-20 02:00:00,no holiday,285.122,64,Clouds,298,0,Late Night,2
2017-02-20 03:00:00,no holiday,285.122,64,Clouds,303,0,Late Night,2
2017-02-20 04:00:00,no holiday,285.122,64,Clouds,737,0,Early Morning,2
2017-02-20 05:00:00,no holiday,285.422,68,Clouds,2395,0,Early Morning,2
2017-02-20 06:00:00,no holiday,285.422,68,Clouds,4705,0,Early Morning,2
2017-02-20 07:00:00,no holiday,285.422,68,Clouds,4948,0,Early Morning,2
2017-02-20 08:00:00,no holiday,286.832,88,Clouds,4929,0,Morning,2
2017-02-20 09:00:00,no holiday,286.832,88,Clouds,4356,0,Morning,2
2017-02-20 10:00:00,no holiday,286.399,88,Clouds,4016,0,Morning,2
2017-02-20 11:00:00,no holiday,286.832,92,Rain,4365,0,Morning,2
2017-02-20 12:00:00,no holiday,286.832,92,Rain,4313,0,Afternoon,2
2017-02-20 13:00:00,no holiday,286.832,92,Rain,4294,0,Afternoon,2
2017-02-20 14:00:00,no holiday,286.557,92,Rain,4411,0,Afternoon,2
2017-02-20 15:00:00,no holiday,286.557,92,Rain,4567,0,Afternoon,2
2017-02-20 16:00:00,no holiday,286.557,92,Rain,5107,0,Evening,2
2017-02-20 17:00:00,no holiday,286.548,92,Rain,4930,0,Evening,2
2017-02-20 18:00:00,no holiday,286.548,92,Rain,3779,0,Evening,2
2017-02-20 19:00:00,no holiday,286.548,92,Rain,2804,0,Evening,2
2017-02-20 20:00:00,no holiday,282.47,68,Rain,2367,0,Night,2
2017-02-20 21:00:00,no holiday,282.47,68,Rain,2245,0,Night,2
2017-02-20 22:00:00,no holiday,282.47,68,Rain,2474,0,Night,2
2017-02-20 23:00:00,no holiday,278.422,0,Clear,1133,0,Night,2
2017-02-21 00:00:00,no holiday,278.422,0,Clear,619,1,Late Night,2
2017-02-21 01:00:00,no holiday,278.422,0,Clear,372,1,Late Night,2
2017-02-21 02:00:00,no holiday,275.368,0,Clear,358,1,Late Night,2
2017-02-21 09:00:00,no holiday,273.84,1,Snow,5252,1,Morning,2
2017-02-21 09:00:00,no holiday,273.84,1,Mist,5252,1,Morning,2
2017-02-21 09:00:00,no holiday,273.84,1,Fog,5252,1,Morning,2
2017-02-21 10:00:00,no holiday,275.29,40,Mist,3830,1,Morning,2
2017-02-21 10:00:00,no holiday,275.29,40,Fog,3830,1,Morning,2
2017-02-21 11:00:00,no holiday,277.64,40,Mist,4621,1,Morning,2
2017-02-21 11:00:00,no holiday,277.64,40,Fog,4621,1,Morning,2
2017-02-21 12:00:00,no holiday,280.58,1,Mist,4938,1,Afternoon,2
2017-02-21 13:00:00,no holiday,284.67,40,Clouds,4694,1,Afternoon,2
2017-02-21 14:00:00,no holiday,286.72,1,Clear,5186,1,Afternoon,2
2017-02-21 15:00:00,no holiday,288.51,75,Clouds,5729,1,Afternoon,2
2017-02-21 16:00:00,no holiday,288.86,75,Clouds,6960,1,Evening,2
2017-02-21 17:00:00,no holiday,288.23,75,Clouds,6301,1,Evening,2
2017-02-21 18:00:00,no holiday,287.16,75,Clouds,4569,1,Evening,2
2017-02-21 19:00:00,no holiday,285.09,75,Clouds,3310,1,Evening,2
2017-02-21 20:00:00,no holiday,283.76,1,Clear,2828,1,Night,2
2017-02-21 21:00:00,no holiday,282.62,20,Clouds,3436,1,Night,2
2017-02-21 22:00:00,no holiday,281.43,1,Clear,3237,1,Night,2
2017-02-21 23:00:00,no holiday,279.66,1,Mist,1169,1,Night,2
2017-02-22 00:00:00,no holiday,278.8,1,Mist,625,2,Late Night,2
2017-02-22 01:00:00,no holiday,277.96,1,Mist,379,2,Late Night,2
2017-02-22 01:00:00,no holiday,277.96,1,Fog,379,2,Late Night,2
2017-02-22 02:00:00,no holiday,276.66,1,Mist,313,2,Late Night,2
2017-02-22 02:00:00,no holiday,276.66,1,Fog,313,2,Late Night,2
2017-02-22 03:00:00,no holiday,276.16,90,Mist,372,2,Late Night,2
2017-02-22 03:00:00,no holiday,276.16,90,Fog,372,2,Late Night,2
2017-02-22 04:00:00,no holiday,276.09,1,Mist,869,2,Early Morning,2
2017-02-22 04:00:00,no holiday,276.09,1,Rain,869,2,Early Morning,2
2017-02-22 04:00:00,no holiday,276.09,1,Fog,869,2,Early Morning,2
2017-02-22 05:00:00,no holiday,277.02,1,Mist,2622,2,Early Morning,2
2017-02-22 05:00:00,no holiday,277.02,1,Drizzle,2622,2,Early Morning,2
